prvdr_id,msr_cd,scr,sample,footnote
170195,IMM_1a,83,24,1
170196,IMM_2,95,152,2
170196,IMM_1a,85,78,2
170197,IMM_2,100,149,2
170197,IMM_1a,100,130,2
170198,IMM_2,95,63,
170198,IMM_1a,95,40,
170199,IMM_2,31,16,1
170199,IMM_1a,Too few cases,Too few cases,1
170200,IMM_2,87,134,2
170200,IMM_1a,82,72,2
171300,IMM_2,Not Available,Not Available,5
171300,IMM_1a,Not Available,Not Available,5
171301,IMM_2,Not Available,Not Available,5
171301,IMM_1a,Not Available,Not Available,5
171302,IMM_2,Not Available,Not Available,5
171302,IMM_1a,Not Available,Not Available,5
171304,IMM_2,Not Available,Not Available,5
171304,IMM_1a,Not Available,Not Available,5
171306,IMM_2,Too few cases,Too few cases,1
171306,IMM_1a,Too few cases,Too few cases,1
171310,IMM_2,Too few cases,Too few cases,1
171310,IMM_1a,Too few cases,Too few cases,1
171312,IMM_2,100,11,1
171312,IMM_1a,Too few cases,Too few cases,1
171313,IMM_2,Not Available,Not Available,5
171313,IMM_1a,Not Available,Not Available,5
171314,IMM_2,Too few cases,Too few cases,1
171314,IMM_1a,Too few cases,Too few cases,1
171315,IMM_2,82,17,1
171315,IMM_1a,Too few cases,Too few cases,1
171316,IMM_2,Not Available,Not Available,5
171316,IMM_1a,Not Available,Not Available,5
171317,IMM_2,Not Available,Not Available,5
171317,IMM_1a,Not Available,Not Available,5
171318,IMM_2,Not Available,Not Available,5
171318,IMM_1a,Not Available,Not Available,5
171319,IMM_2,Too few cases,Too few cases,1
171319,IMM_1a,Too few cases,Too few cases,1
171321,IMM_2,Not Available,Not Available,5
171321,IMM_1a,Not Available,Not Available,5
171322,IMM_2,Not Available,Not Available,5
171322,IMM_1a,Not Available,Not Available,5
171324,IMM_2,Not Available,Not Available,5
171324,IMM_1a,Not Available,Not Available,5
171325,IMM_2,48,123,2
171325,IMM_1a,49,81,2
171327,IMM_2,83,24,1
171327,IMM_1a,81,16,1
171328,IMM_2,69,45,
171328,IMM_1a,80,41,
171331,IMM_2,Not Available,Not Available,5
171331,IMM_1a,Not Available,Not Available,5
171333,IMM_2,Not Available,Not Available,5
171333,IMM_1a,Not Available,Not Available,5
171336,IMM_2,Too few cases,Too few cases,1
171336,IMM_1a,Too few cases,Too few cases,1
171337,IMM_2,Not Available,Not Available,5
171337,IMM_1a,Not Available,Not Available,5
171338,IMM_2,Not Available,Not Available,5
171338,IMM_1a,Not Available,Not Available,5
171339,IMM_2,Not Available,Not Available,5
171339,IMM_1a,Not Available,Not Available,5
171340,IMM_2,52,46,
171340,IMM_1a,31,45,
171341,IMM_2,Not Available,Not Available,5
171341,IMM_1a,Not Available,Not Available,5
171343,IMM_2,Not Available,Not Available,5
171343,IMM_1a,Not Available,Not Available,5
171344,IMM_2,Not Available,Not Available,5
171344,IMM_1a,Not Available,Not Available,5
171345,IMM_2,Too few cases,Too few cases,1
171345,IMM_1a,Too few cases,Too few cases,1
171347,IMM_2,Not Available,Not Available,5
171347,IMM_1a,Not Available,Not Available,5
171348,IMM_2,Not Available,Not Available,5
171348,IMM_1a,Not Available,Not Available,5
171349,IMM_2,94,36,
171349,IMM_1a,97,29,
171350,IMM_2,Not Available,Not Available,5
171350,IMM_1a,Not Available,Not Available,5
171351,IMM_2,Not Available,Not Available,5
171351,IMM_1a,Not Available,Not Available,5
171352,IMM_2,Not Available,Not Available,5
171352,IMM_1a,Not Available,Not Available,5
171353,IMM_2,Too few cases,Too few cases,1
171353,IMM_1a,Too few cases,Too few cases,1
171354,IMM_2,81,146,
171354,IMM_1a,89,117,
171355,IMM_2,94,31,
171355,IMM_1a,88,32,
171356,IMM_2,Too few cases,Too few cases,1
171356,IMM_1a,Too few cases,Too few cases,1
171357,IMM_2,Not Available,Not Available,5
171357,IMM_1a,Not Available,Not Available,5
171358,IMM_2,Not Available,Not Available,5
171358,IMM_1a,Not Available,Not Available,5
171359,IMM_2,Not Available,Not Available,5
171359,IMM_1a,Not Available,Not Available,5
171361,IMM_2,88,161,2
171361,IMM_1a,80,123,2
171364,IMM_2,Not Available,Not Available,5
171364,IMM_1a,Not Available,Not Available,5
171366,IMM_2,31,58,
171366,IMM_1a,21,52,
171367,IMM_2,Not Available,Not Available,5
171367,IMM_1a,Not Available,Not Available,5
171369,IMM_2,Not Available,Not Available,5
171369,IMM_1a,Not Available,Not Available,5
171370,IMM_2,Not Available,Not Available,5
171370,IMM_1a,Not Available,Not Available,5
171371,IMM_2,92,40,
171371,IMM_1a,77,31,
171372,IMM_2,Not Available,Not Available,5
171372,IMM_1a,Not Available,Not Available,5
171373,IMM_2,93,143,2
171373,IMM_1a,99,102,2
171374,IMM_2,83,139,2
171374,IMM_1a,88,111,2
171375,IMM_2,Not Available,Not Available,5
171375,IMM_1a,Not Available,Not Available,5
171376,IMM_2,85,148,2
171376,IMM_1a,86,115,2
171377,IMM_2,Not Available,Not Available,5
171377,IMM_1a,Not Available,Not Available,5
171378,IMM_2,Not Available,Not Available,5
171378,IMM_1a,Not Available,Not Available,5
171379,IMM_2,Not Available,Not Available,5
171379,IMM_1a,Not Available,Not Available,5
171380,IMM_2,96,148,2
171380,IMM_1a,93,85,2
171381,IMM_2,Not Available,Not Available,5
171381,IMM_1a,Not Available,Not Available,5
171382,IMM_2,Not Available,Not Available,5
171382,IMM_1a,Not Available,Not Available,5
171383,IMM_2,99,137,2
171383,IMM_1a,98,109,2
173300,IMM_2,Not Available,Not Available,5
173300,IMM_1a,Not Available,Not Available,5
180001,IMM_2,96,350,
180001,IMM_1a,99,277,
180002,IMM_2,69,205,2
180002,IMM_1a,81,139,2
180004,IMM_2,93,139,
180004,IMM_1a,90,87,
180005,IMM_2,62,265,
180005,IMM_1a,84,147,
180009,IMM_2,94,294,
180009,IMM_1a,98,231,
180010,IMM_2,94,303,2
180010,IMM_1a,95,240,2
180011,IMM_2,91,291,2
180011,IMM_1a,95,197,2
180012,IMM_2,87,264,
180012,IMM_1a,88,165,
180013,IMM_2,93,245,2
180013,IMM_1a,95,150,2
180016,IMM_2,85,161,2
180016,IMM_1a,92,127,2
180017,IMM_2,96,271,
180017,IMM_1a,96,155,
180018,IMM_2,92,254,
180018,IMM_1a,89,169,
180019,IMM_2,83,147,2
180019,IMM_1a,80,90,2
180020,IMM_2,76,176,2
180020,IMM_1a,91,93,2
180021,IMM_2,96,147,2
180021,IMM_1a,92,93,2
180024,IMM_2,88,124,2
180024,IMM_1a,93,69,2
180025,IMM_2,93,203,
180025,IMM_1a,95,150,
180027,IMM_2,44,239,2
180027,IMM_1a,52,143,2
180029,IMM_2,70,311,2
180029,IMM_1a,71,221,2
180035,IMM_2,98,342,
180035,IMM_1a,98,250,
180036,IMM_2,86,335,2
180036,IMM_1a,84,199,2
180038,IMM_2,86,353,
180038,IMM_1a,82,232,
180040,IMM_2,94,406,
180040,IMM_1a,94,324,
180043,IMM_2,55,171,2
180043,IMM_1a,60,109,2
180044,IMM_2,92,269,
180044,IMM_1a,96,182,
180045,IMM_2,97,335,
180045,IMM_1a,98,260,
180046,IMM_2,91,153,2
180046,IMM_1a,93,120,2
180048,IMM_2,95,353,2
180048,IMM_1a,97,236,2
180049,IMM_2,93,182,2
180049,IMM_1a,95,107,2
180050,IMM_2,89,241,2
180050,IMM_1a,93,169,2
180051,IMM_2,78,268,
180051,IMM_1a,94,173,
180053,IMM_2,78,146,2
180053,IMM_1a,72,131,2
180056,IMM_2,85,267,
180056,IMM_1a,94,161,
180064,IMM_2,93,456,
180064,IMM_1a,94,309,
180066,IMM_2,97,149,2
180066,IMM_1a,97,123,2
180067,IMM_2,66,267,2
180067,IMM_1a,70,128,2
180069,IMM_2,92,158,2
180069,IMM_1a,94,116,2
180070,IMM_2,84,180,2
180070,IMM_1a,93,105,2
180078,IMM_2,94,208,2
180078,IMM_1a,95,122,2
180079,IMM_2,98,135,
180079,IMM_1a,99,90,
180080,IMM_2,95,286,
180080,IMM_1a,96,140,
180087,IMM_2,72,160,
180087,IMM_1a,90,115,
180088,IMM_2,86,515,2
180088,IMM_1a,90,260,2
180092,IMM_2,87,149,2
180092,IMM_1a,93,84,2
180093,IMM_2,90,267,
180093,IMM_1a,95,169,
180095,IMM_2,80,308,
180095,IMM_1a,80,231,
180101,IMM_2,92,139,2
180101,IMM_1a,94,97,2
180102,IMM_2,92,302,
180102,IMM_1a,96,239,
180103,IMM_2,85,259,
180103,IMM_1a,96,157,
180104,IMM_2,99,274,
180104,IMM_1a,98,186,
180105,IMM_2,64,149,2
180105,IMM_1a,71,101,2
180106,IMM_2,98,176,2
180106,IMM_1a,98,114,2
180115,IMM_2,81,160,2
180115,IMM_1a,95,107,2
180116,IMM_2,98,185,2
180116,IMM_1a,99,136,2
180117,IMM_2,99,153,2
180117,IMM_1a,100,85,2
180124,IMM_2,99,202,2
180124,IMM_1a,97,165,2
180127,IMM_2,84,220,2
180127,IMM_1a,91,145,2
180128,IMM_2,99,167,2
180128,IMM_1a,99,108,2
180130,IMM_2,94,273,
180130,IMM_1a,93,171,
180132,IMM_2,97,260,2
180132,IMM_1a,98,187,2
180138,IMM_2,98,156,
180138,IMM_1a,98,103,
180139,IMM_2,99,178,2
180139,IMM_1a,100,124,2
180141,IMM_2,55,304,2
180141,IMM_1a,65,147,2
180143,IMM_2,81,239,2
180143,IMM_1a,87,125,2
180149,IMM_2,73,180,
180149,IMM_1a,82,140,
181301,IMM_2,Not Available,Not Available,5
181301,IMM_1a,Not Available,Not Available,5
181302,IMM_2,Not Available,Not Available,5
181302,IMM_1a,Not Available,Not Available,5
181303,IMM_2,Not Available,Not Available,5
181303,IMM_1a,Not Available,Not Available,5
181304,IMM_2,90,20,1
181304,IMM_1a,88,17,1
181305,IMM_2,88,24,1
181305,IMM_1a,100,15,1
181306,IMM_2,Not Available,Not Available,5
181306,IMM_1a,Not Available,Not Available,5
181307,IMM_2,Not Available,Not Available,5
181307,IMM_1a,Not Available,Not Available,5
181308,IMM_2,98,85,2
181308,IMM_1a,97,67,2
181309,IMM_2,Not Available,Not Available,5
181309,IMM_1a,Not Available,Not Available,5
181310,IMM_2,88,206,
181310,IMM_1a,84,161,
181311,IMM_2,99,108,
181311,IMM_1a,98,96,
181312,IMM_2,Not Available,Not Available,5
181312,IMM_1a,Not Available,Not Available,5
181314,IMM_2,Not Available,Not Available,5
181314,IMM_1a,Not Available,Not Available,5
181315,IMM_2,94,107,2
181315,IMM_1a,100,50,2
181316,IMM_2,Not Available,Not Available,5
181316,IMM_1a,Not Available,Not Available,5
181317,IMM_2,79,242,
181317,IMM_1a,93,153,
181318,IMM_2,Not Available,Not Available,5
181318,IMM_1a,Not Available,Not Available,5
181319,IMM_2,Not Available,Not Available,5
181319,IMM_1a,Not Available,Not Available,5
181320,IMM_2,Not Available,Not Available,5
181320,IMM_1a,Not Available,Not Available,5
181321,IMM_2,Not Available,Not Available,5
181321,IMM_1a,Not Available,Not Available,5
181322,IMM_2,Too few cases,Too few cases,1
181322,IMM_1a,Too few cases,Too few cases,1
181323,IMM_2,Not Available,Not Available,5
181323,IMM_1a,Not Available,Not Available,5
181324,IMM_2,Not Available,Not Available,5
181324,IMM_1a,Not Available,Not Available,5
181325,IMM_2,Not Available,Not Available,5
181325,IMM_1a,Not Available,Not Available,5
181327,IMM_2,82,258,
181327,IMM_1a,81,204,
181328,IMM_2,Not Available,Not Available,5
181328,IMM_1a,Not Available,Not Available,5
181329,IMM_2,Not Available,Not Available,5
181329,IMM_1a,Not Available,Not Available,5
181330,IMM_2,Not Available,Not Available,5
181330,IMM_1a,Not Available,Not Available,5
181331,IMM_2,Not Available,Not Available,5
181331,IMM_1a,Not Available,Not Available,5
190001,IMM_2,63,191,
190001,IMM_1a,81,105,
190002,IMM_2,92,263,2
190002,IMM_1a,82,165,2
190003,IMM_2,96,135,2
190003,IMM_1a,96,81,2
190004,IMM_2,88,302,2
190004,IMM_1a,94,191,2
190005,IMM_2,66,332,
190005,IMM_1a,76,124,
190006,IMM_2,74,193,
190006,IMM_1a,77,82,
190007,IMM_2,72,151,2
190007,IMM_1a,91,111,2
190008,IMM_2,92,261,2
190008,IMM_1a,92,157,2
190009,IMM_2,82,153,2
190009,IMM_1a,82,49,2
190011,IMM_2,90,279,2
190011,IMM_1a,94,103,2
190013,IMM_2,94,187,2
190013,IMM_1a,97,142,2
190014,IMM_2,100,150,2
190014,IMM_1a,100,98,2
190015,IMM_2,92,292,2
190015,IMM_1a,94,187,2
190017,IMM_2,37,260,
190017,IMM_1a,45,159,
190019,IMM_2,71,277,2
190019,IMM_1a,79,184,2
190020,IMM_2,100,276,
190020,IMM_1a,100,190,
190025,IMM_2,37,196,2
190025,IMM_1a,76,72,2
190026,IMM_2,97,277,2
190026,IMM_1a,92,168,2
190027,IMM_2,69,304,
190027,IMM_1a,73,232,
190034,IMM_2,90,146,
190034,IMM_1a,91,92,
190036,IMM_2,72,386,2
190036,IMM_1a,82,242,2
190039,IMM_2,96,269,2
190039,IMM_1a,95,169,2
190040,IMM_2,95,267,2
190040,IMM_1a,99,173,2
190041,IMM_2,85,247,
190041,IMM_1a,95,141,
190044,IMM_2,27,171,2
190044,IMM_1a,37,170,2
190045,IMM_2,100,286,2
190045,IMM_1a,99,161,2
190046,IMM_2,76,242,
190046,IMM_1a,91,137,
190050,IMM_2,89,384,
190050,IMM_1a,95,213,
190053,IMM_2,93,177,
190053,IMM_1a,96,115,
190054,IMM_2,100,185,
190054,IMM_1a,97,115,
190060,IMM_2,68,244,
190060,IMM_1a,86,111,
190064,IMM_2,94,284,
190064,IMM_1a,83,163,
190065,IMM_2,99,287,2
190065,IMM_1a,98,192,2
190079,IMM_2,62,151,
190079,IMM_1a,81,75,
190081,IMM_2,4,158,2
190081,IMM_1a,4,107,2
190086,IMM_2,100,297,2
190086,IMM_1a,99,194,2
190088,IMM_2,94,275,
190088,IMM_1a,91,223,
190090,IMM_2,85,290,2
190090,IMM_1a,91,191,2
190098,IMM_2,45,264,2
190098,IMM_1a,47,116,2
190099,IMM_2,84,146,2
190099,IMM_1a,90,115,2
190102,IMM_2,94,296,
190102,IMM_1a,88,210,
190106,IMM_2,77,237,2
190106,IMM_1a,87,165,2
190111,IMM_2,94,508,2
190111,IMM_1a,94,337,2
190114,IMM_2,81,151,2
190114,IMM_1a,76,99,2
190116,IMM_2,61,131,
190116,IMM_1a,87,63,
190118,IMM_2,80,121,
190118,IMM_1a,83,94,
190122,IMM_2,81,176,
190122,IMM_1a,89,83,
190125,IMM_2,94,254,
190125,IMM_1a,86,154,
190128,IMM_2,30,184,
190128,IMM_1a,Too few cases,Too few cases,1
190133,IMM_2,Too few cases,Too few cases,1
190133,IMM_1a,Too few cases,Too few cases,1
190135,IMM_2,94,171,2
190135,IMM_1a,94,125,2
190140,IMM_2,93,162,2
190140,IMM_1a,94,114,2
190144,IMM_2,100,233,2
190144,IMM_1a,100,136,2
190145,IMM_2,91,154,2
190145,IMM_1a,97,131,2
190146,IMM_2,76,300,2
190146,IMM_1a,87,194,2
190151,IMM_2,44,106,
190151,IMM_1a,52,86,
190160,IMM_2,96,489,2
190160,IMM_1a,98,330,2
190161,IMM_2,64,156,
190161,IMM_1a,88,81,
190164,IMM_2,99,232,2
190164,IMM_1a,100,146,2
190167,IMM_2,97,216,2
190167,IMM_1a,96,139,2
190175,IMM_2,88,136,2
190175,IMM_1a,88,96,2
190176,IMM_2,99,264,2
190176,IMM_1a,91,114,2
190177,IMM_2,96,261,2
190177,IMM_1a,93,171,2
190183,IMM_2,89,223,
190183,IMM_1a,93,87,
190184,IMM_2,Not Available,Not Available,5
190184,IMM_1a,Not Available,Not Available,5
190190,IMM_2,2,84,
190190,IMM_1a,1,84,
190199,IMM_2,Not Available,Not Available,5
190199,IMM_1a,Not Available,Not Available,5
190201,IMM_2,74,178,2
190201,IMM_1a,79,47,2
190202,IMM_2,89,253,2
190202,IMM_1a,87,166,2
190204,IMM_2,78,225,2
190204,IMM_1a,82,142,2
190205,IMM_2,96,214,2
190205,IMM_1a,92,64,2
190208,IMM_2,33,152,2
190208,IMM_1a,39,109,2
190218,IMM_2,47,150,2
190218,IMM_1a,66,86,2
190236,IMM_2,92,398,2
190236,IMM_1a,98,244,2
190241,IMM_2,0,18,1
190241,IMM_1a,0,18,1
190242,IMM_2,97,149,
190242,IMM_1a,95,102,
190245,IMM_2,44,61,
190245,IMM_1a,38,29,
190246,IMM_2,91,150,2
190246,IMM_1a,80,92,2
190250,IMM_2,96,158,
190250,IMM_1a,93,121,
190251,IMM_2,15,20,1
190251,IMM_1a,Too few cases,Too few cases,1
190255,IMM_2,0,15,1
190255,IMM_1a,Not Available,0,
190256,IMM_2,30,27,
190256,IMM_1a,25,12,1
190257,IMM_2,33,64,
190257,IMM_1a,37,35,
190259,IMM_2,32,145,
190259,IMM_1a,31,59,
190261,IMM_2,32,22,1
190261,IMM_1a,Too few cases,Too few cases,1
190263,IMM_2,91,159,
190263,IMM_1a,91,124,
190266,IMM_2,47,189,2
190266,IMM_1a,9,54,2
190267,IMM_2,0,65,
190267,IMM_1a,0,22,1
190268,IMM_2,Too few cases,Too few cases,1
190268,IMM_1a,Too few cases,Too few cases,1
190270,IMM_2,60,152,2
190270,IMM_1a,45,71,2
190273,IMM_2,0,46,
190273,IMM_1a,0,21,1
190274,IMM_2,83,255,2
190274,IMM_1a,84,138,2
190278,IMM_2,0,180,
190278,IMM_1a,1,109,
190297,IMM_2,50,146,
190297,IMM_1a,62,80,
190298,IMM_2,96,168,2
190298,IMM_1a,92,99,2
190303,IMM_2,80,130,
190303,IMM_1a,73,75,
190304,IMM_2,Not Available,Not Available,5
190304,IMM_1a,Not Available,Not Available,5
190307,IMM_2,Not Available,Not Available,5
190307,IMM_1a,Not Available,Not Available,5
191301,IMM_2,90,98,
191301,IMM_1a,96,83,
191302,IMM_2,Not Available,Not Available,5
191302,IMM_1a,Not Available,Not Available,5
191303,IMM_2,Not Available,Not Available,5
191303,IMM_1a,Not Available,Not Available,5
191305,IMM_2,Not Available,Not Available,5
191305,IMM_1a,Not Available,Not Available,5
191306,IMM_2,59,27,
191306,IMM_1a,35,17,1
191310,IMM_2,Not Available,Not Available,5
191310,IMM_1a,Not Available,Not Available,5
191312,IMM_2,80,25,
191312,IMM_1a,71,17,1
191315,IMM_2,Not Available,Not Available,5
191315,IMM_1a,Not Available,Not Available,5
191316,IMM_2,Not Available,Not Available,5
191316,IMM_1a,Not Available,Not Available,5
191317,IMM_2,Not Available,Not Available,5
191317,IMM_1a,Not Available,Not Available,5
191318,IMM_2,Not Available,Not Available,5
191318,IMM_1a,Not Available,Not Available,5
191320,IMM_2,Not Available,Not Available,5
191320,IMM_1a,Not Available,Not Available,5
191321,IMM_2,91,184,
191321,IMM_1a,95,96,
191322,IMM_2,Not Available,Not Available,5
191322,IMM_1a,Not Available,Not Available,5
191323,IMM_2,Not Available,Not Available,5
191323,IMM_1a,Not Available,Not Available,5
191324,IMM_2,Not Available,Not Available,5
191324,IMM_1a,Not Available,Not Available,5
191325,IMM_2,Not Available,Not Available,5
191325,IMM_1a,Not Available,Not Available,5
191326,IMM_2,Not Available,Not Available,5
191326,IMM_1a,Not Available,Not Available,5
200001,IMM_2,98,222,
200001,IMM_1a,95,165,
200002,IMM_2,94,138,2
200002,IMM_1a,92,96,2
200008,IMM_2,89,284,
200008,IMM_1a,89,185,
200009,IMM_2,94,293,
200009,IMM_1a,96,159,
200018,IMM_2,94,150,
200018,IMM_1a,88,118,
200019,IMM_2,95,243,
200019,IMM_1a,95,177,
200020,IMM_2,99,187,2
200020,IMM_1a,99,117,2
200021,IMM_2,83,218,
200021,IMM_1a,73,146,
200024,IMM_2,92,300,
200024,IMM_1a,88,204,
200025,IMM_2,99,186,
200025,IMM_1a,96,149,
200031,IMM_2,79,136,2
200031,IMM_1a,80,96,2
200033,IMM_2,72,281,
200033,IMM_1a,88,155,
200034,IMM_2,97,234,
200034,IMM_1a,93,120,
200037,IMM_2,96,149,
200037,IMM_1a,93,86,
200039,IMM_2,96,307,
200039,IMM_1a,96,204,
200040,IMM_2,88,138,
200040,IMM_1a,98,93,
200041,IMM_2,100,118,2
200041,IMM_1a,100,72,2
200050,IMM_2,94,144,2
200050,IMM_1a,100,93,2
200052,IMM_2,98,151,
200052,IMM_1a,98,100,
200063,IMM_2,90,156,
200063,IMM_1a,86,122,
201300,IMM_2,Not Available,Not Available,5
201300,IMM_1a,Not Available,Not Available,5
201301,IMM_2,Not Available,Not Available,5
201301,IMM_1a,Not Available,Not Available,5
201302,IMM_2,Not Available,Not Available,5
201302,IMM_1a,Not Available,Not Available,5
201303,IMM_2,90,136,2
201303,IMM_1a,95,101,2
201304,IMM_2,Not Available,Not Available,5
201304,IMM_1a,Not Available,Not Available,5
201305,IMM_2,Not Available,Not Available,5
201305,IMM_1a,Not Available,Not Available,5
201306,IMM_2,Not Available,Not Available,5
201306,IMM_1a,Not Available,Not Available,5
201307,IMM_2,Not Available,Not Available,5
201307,IMM_1a,Not Available,Not Available,5
201308,IMM_2,Not Available,Not Available,5
201308,IMM_1a,Not Available,Not Available,5
201309,IMM_2,Not Available,Not Available,5
201309,IMM_1a,Not Available,Not Available,5
201310,IMM_2,Not Available,Not Available,5
201310,IMM_1a,Not Available,Not Available,5
201311,IMM_2,Not Available,Not Available,5
201311,IMM_1a,Not Available,Not Available,5
201312,IMM_2,Not Available,Not Available,5
201312,IMM_1a,Not Available,Not Available,5
201313,IMM_2,Not Available,Not Available,5
201313,IMM_1a,Not Available,Not Available,5
201314,IMM_2,99,137,
201314,IMM_1a,100,97,
201315,IMM_2,Not Available,Not Available,5
201315,IMM_1a,Not Available,Not Available,5
210001,IMM_2,93,3578,
210001,IMM_1a,89,2195,
210002,IMM_2,85,331,
210002,IMM_1a,89,142,
210003,IMM_2,83,259,
210003,IMM_1a,83,132,
210004,IMM_2,95,230,
210004,IMM_1a,84,96,
210005,IMM_2,83,260,2
210005,IMM_1a,84,139,2
210006,IMM_2,Not Available,Not Available,5
210006,IMM_1a,Not Available,Not Available,5
210007,IMM_2,90,272,
210007,IMM_1a,87,178,
210008,IMM_2,Not Available,Not Available,5
210008,IMM_1a,Not Available,Not Available,5
210009,IMM_2,Not Available,Not Available,5
210009,IMM_1a,Not Available,Not Available,5
210011,IMM_2,89,290,
210011,IMM_1a,84,201,
210012,IMM_2,88,316,
210012,IMM_1a,88,202,
210013,IMM_2,71,330,2
210013,IMM_1a,81,210,2
210015,IMM_2,95,315,
210015,IMM_1a,96,191,
210016,IMM_2,92,265,2
210016,IMM_1a,94,154,2
210017,IMM_2,94,532,
210017,IMM_1a,96,323,
210018,IMM_2,96,339,
210018,IMM_1a,95,215,
210019,IMM_2,Not Available,Not Available,5
210019,IMM_1a,Not Available,Not Available,5
210022,IMM_2,92,300,
210022,IMM_1a,92,186,
210023,IMM_2,84,253,
210023,IMM_1a,85,144,
210024,IMM_2,93,306,
210024,IMM_1a,91,220,
210027,IMM_2,Not Available,Not Available,5
210027,IMM_1a,Not Available,Not Available,5
210028,IMM_2,94,283,
210028,IMM_1a,99,158,
210029,IMM_2,81,289,
210029,IMM_1a,85,176,
210030,IMM_2,95,171,
210030,IMM_1a,100,124,
210032,IMM_2,86,443,
210032,IMM_1a,84,361,
210033,IMM_2,98,303,
210033,IMM_1a,94,209,
210034,IMM_2,85,273,
210034,IMM_1a,96,165,
210035,IMM_2,90,309,
210035,IMM_1a,91,201,
210037,IMM_2,93,271,
210037,IMM_1a,89,181,
210038,IMM_2,97,300,
210038,IMM_1a,96,181,
210039,IMM_2,87,285,
210039,IMM_1a,76,157,
210040,IMM_2,99,303,
210040,IMM_1a,98,224,
210043,IMM_2,99,411,
210043,IMM_1a,99,257,
210044,IMM_2,84,290,
210044,IMM_1a,87,179,
210045,IMM_2,Not Available,Not Available,5
210045,IMM_1a,Not Available,Not Available,5
210048,IMM_2,94,254,
210048,IMM_1a,96,140,
210049,IMM_2,Not Available,Not Available,5
210049,IMM_1a,Not Available,Not Available,5
210051,IMM_2,95,310,
210051,IMM_1a,95,200,
210054,IMM_2,90,309,
210054,IMM_1a,95,225,
210055,IMM_2,90,219,
210055,IMM_1a,92,119,
210056,IMM_2,96,305,
210056,IMM_1a,96,243,
210057,IMM_2,79,271,2
210057,IMM_1a,83,133,2
210060,IMM_2,84,156,
210060,IMM_1a,84,125,
210061,IMM_2,98,152,
210061,IMM_1a,96,128,
220001,IMM_2,79,262,2
220001,IMM_1a,91,174,2
220002,IMM_2,96,317,
220002,IMM_1a,90,197,
220008,IMM_2,93,270,
220008,IMM_1a,93,171,
220010,IMM_2,74,269,
220010,IMM_1a,53,149,
220011,IMM_2,81,170,2
220011,IMM_1a,85,73,2
220012,IMM_2,97,313,
220012,IMM_1a,93,247,
220015,IMM_2,94,311,
220015,IMM_1a,91,203,
220016,IMM_2,93,174,
220016,IMM_1a,94,115,
220017,IMM_2,88,268,2
220017,IMM_1a,88,182,2
220019,IMM_2,94,180,
220019,IMM_1a,89,119,
220020,IMM_2,95,307,2
220020,IMM_1a,94,217,2
220024,IMM_2,90,261,
220024,IMM_1a,96,195,
220029,IMM_2,94,287,
220029,IMM_1a,98,171,
220030,IMM_2,96,168,2
220030,IMM_1a,97,124,2
220031,IMM_2,82,311,2
220031,IMM_1a,82,164,2
220033,IMM_2,70,268,
220033,IMM_1a,87,164,
220035,IMM_2,96,320,2
220035,IMM_1a,93,215,2
220036,IMM_2,88,273,2
220036,IMM_1a,96,150,2
220046,IMM_2,95,288,
220046,IMM_1a,96,186,
220049,IMM_2,90,205,2
220049,IMM_1a,88,128,2
220050,IMM_2,90,155,
220050,IMM_1a,90,121,
220051,IMM_2,95,152,
220051,IMM_1a,94,102,
220052,IMM_2,93,287,
220052,IMM_1a,93,166,
220058,IMM_2,74,151,2
220058,IMM_1a,73,131,2
220060,IMM_2,95,283,
220060,IMM_1a,94,189,
220062,IMM_2,50,304,2
220062,IMM_1a,87,87,2
220063,IMM_2,93,261,2
220063,IMM_1a,85,142,2
